d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
-6.35,-7.06,-4.23,-2.19,9.06,3.41,1.0,0.39,0.11,126.73,-7.05,21.73,7
-6.66,-6.9,-6.04,-1.64,9.02,3.45,0.95,0.37,0.09,134.78,-5.82,26.95,7
-3.8,-5.68,-6.15,-1.45,9.02,3.17,0.95,0.4,0.08,138.23,-6.12,30.01,7
-1.64,-4.35,-5.76,-1.6,9.21,3.05,1.0,0.4,0.11,134.42,-10.14,34.76,7
-1.05,-2.51,-7.33,-1.76,9.33,2.94,1.03,0.44,0.15,129.67,-21.18,49.21,7
0.78,0.74,-8.27,-2.07,9.29,2.62,0.98,0.43,0.2,141.06,-29.62,65.02,7
1.76,2.43,-6.9,-2.19,9.41,2.35,0.94,0.22,0.2,157.5,-32.18,72.85,7
6.47,5.92,-6.62,-2.07,10.12,1.72,1.08,0.2,0.25,154.0,-36.07,71.96,7
9.02,8.7,-6.39,-2.54,10.86,1.33,0.98,0.17,0.12,155.07,-39.12,80.62,7
12.12,9.57,-2.98,-3.92,11.06,0.86,0.99,0.01,0.19,132.74,-39.01,80.53,7
17.65,13.33,-2.47,-4.86,10.9,0.94,0.96,0.17,0.22,93.97,-41.87,65.27,7
16.78,14.35,-2.31,-4.98,10.27,0.9,0.9,0.29,0.29,62.09,-47.75,63.17,7
14.35,18.75,-1.21,-5.02,10.27,1.17,0.88,0.37,0.33,49.46,-40.94,50.12,7
13.25,20.04,3.05,-5.06,10.43,1.45,0.91,0.42,0.44,39.75,-30.29,44.88,7
10.55,20.04,4.7,-4.66,10.31,1.64,0.9,0.42,0.39,28.14,-28.01,32.39,7
7.1,18.82,3.13,-4.27,10.23,1.72,0.94,0.52,0.4,19.01,-25.35,25.38,7
3.37,15.41,3.17,-3.92,10.47,2.35,0.84,0.53,0.38,3.97,-14.32,13.72,7
1.49,13.45,4.47,-3.68,10.51,2.51,0.85,0.48,0.41,-25.93,-14.46,0.97,7
2.23,12.67,5.33,-3.29,10.59,2.62,0.91,0.51,0.49,-46.94,-9.53,-7.8,7
4.0,12.12,4.86,-3.05,10.94,2.9,0.97,0.43,0.57,-55.39,5.81,-14.16,7
5.09,12.04,3.53,-2.82,11.53,2.7,0.89,0.45,0.55,-57.66,17.19,-18.61,7
4.94,12.04,2.15,-3.37,12.04,2.62,0.89,0.37,0.49,-65.76,24.91,-25.51,7
3.49,11.45,1.33,-4.31,12.39,2.82,0.93,0.3,0.47,-82.04,29.21,-31.3,7
1.84,11.53,1.41,-4.82,12.59,3.17,0.92,0.23,0.47,-97.23,33.87,-33.33,7
0.74,11.14,1.49,-5.96,12.63,3.49,0.95,0.18,0.46,-108.95,37.19,-36.15,7
0.66,10.98,0.86,-8.94,13.21,3.72,0.92,0.08,0.44,-115.27,39.16,-38.89,7
1.05,10.66,0.27,-10.19,12.43,2.39,0.99,0.0,0.49,-125.39,42.28,-36.15,7
1.68,9.88,-1.6,-12.78,12.31,1.84,0.9,0.06,0.43,-131.98,47.66,-34.79,7
2.51,8.82,-2.23,-13.69,11.88,0.23,0.91,0.11,0.4,-135.74,48.22,-31.43,7
3.17,7.88,-2.19,-11.72,11.41,2.35,0.93,0.1,0.38,-130.79,51.74,-25.13,7
3.49,7.53,-2.0,-10.66,8.86,2.51,0.96,0.14,0.31,-117.37,55.29,-19.35,7
3.76,7.45,-1.41,-11.61,6.98,3.41,1.01,0.22,0.21,-113.21,55.83,-19.13,7
4.23,7.41,0.98,-11.53,5.53,6.0,1.07,0.28,0.12,-119.89,46.95,-21.8,7
4.11,7.25,0.54,-12.51,4.39,5.29,1.08,0.3,0.12,-123.33,30.35,-18.15,7
4.19,7.45,0.03,-11.65,2.62,5.25,0.99,0.27,0.11,-122.06,20.87,-7.33,7
4.23,7.84,0.5,-7.96,1.8,5.6,0.98,0.29,0.08,-117.5,18.37,-7.85,7
4.47,7.88,1.01,-6.35,0.07,6.11,1.02,0.26,0.06,-109.54,17.33,-11.3,7
4.31,8.27,1.33,-3.8,-1.05,4.98,1.01,0.29,0.03,-105.36,11.95,-7.27,7
4.35,8.94,1.41,-2.98,-1.37,6.43,1.01,0.28,0.0,-101.66,1.16,-2.81,7
4.39,9.84,1.64,0.15,-2.47,4.27,1.01,0.28,0.01,-98.27,-4.34,0.73,7
4.23,10.27,1.45,0.11,-2.31,2.54,1.02,0.26,0.0,-93.94,-1.18,0.35,7
4.51,10.59,1.37,3.96,-1.92,3.84,0.98,0.24,0.02,-84.07,-1.43,-2.59,7
4.98,10.23,1.13,4.98,-2.35,3.33,0.96,0.23,0.06,-75.48,-2.6,-5.89,7
5.25,9.88,1.21,5.84,-3.29,2.86,0.96,0.26,0.06,-66.6,3.34,-7.15,7
5.17,9.13,0.9,7.06,-4.55,3.8,0.95,0.27,0.03,-62.2,10.14,-7.4,7
4.86,8.59,0.66,6.15,-6.08,3.49,1.0,0.28,0.01,-63.78,5.07,-5.25,7
4.62,7.96,0.7,5.96,-7.53,2.7,1.04,0.28,0.04,-64.6,5.26,0.11,7
4.7,7.21,0.86,6.15,-8.62,2.43,1.07,0.25,0.02,-58.28,9.05,6.92,7
4.98,7.25,1.01,5.96,-8.74,2.51,1.1,0.27,0.01,-61.84,10.96,14.92,7
4.66,7.68,1.33,6.55,-8.35,1.41,1.04,0.24,0.08,-82.02,6.6,22.93,7
3.64,8.08,1.37,7.68,-8.15,-1.52,1.0,0.21,0.14,-96.96,-4.94,26.14,7
2.74,8.39,1.56,7.25,-6.66,-3.56,1.12,0.2,0.17,-109.15,-7.68,30.83,7
2.58,8.9,2.11,6.9,-7.64,-6.43,1.05,0.16,0.17,-119.56,-4.02,38.83,7
2.51,9.41,1.92,5.92,-7.57,-10.98,0.97,0.25,0.24,-131.05,-15.9,58.35,7
2.82,9.84,1.8,0.03,-6.04,-7.29,0.88,0.31,0.17,-129.73,-30.17,64.77,7
2.94,10.35,1.37,-3.56,-3.13,-7.72,0.92,0.18,0.05,-163.78,-52.49,75.14,7
2.94,10.15,0.82,-9.45,1.05,-5.17,1.05,0.02,0.0,-164.4,-58.56,72.53,7
3.45,10.43,0.5,-14.67,4.62,-2.78,0.97,0.04,0.05,-149.93,-56.2,86.56,7
4.04,10.47,0.47,-12.59,5.02,0.9,0.89,0.11,0.08,-141.56,-59.8,91.07,7
4.51,10.31,0.39,-11.92,7.72,1.25,0.87,0.15,0.17,-127.06,-62.86,73.87,7
4.23,10.35,0.0,-13.61,12.35,3.72,0.88,0.16,0.32,-108.76,-69.78,69.76,7
3.76,10.31,0.19,-9.72,12.74,6.0,0.99,0.33,0.42,-85.44,-58.39,69.81,7
3.56,10.12,0.0,-9.88,18.39,6.23,0.88,0.42,0.47,-67.4,-41.3,66.95,7
4.27,9.8,0.23,-9.33,20.04,9.21,0.78,0.32,0.51,-49.8,-35.66,60.04,7
4.47,9.41,0.0,-10.39,18.71,9.13,0.82,0.49,0.56,-38.18,-31.33,50.23,7
4.31,9.29,0.11,-8.31,17.57,8.98,0.79,0.5,0.61,-18.99,-10.78,39.16,7
4.31,9.41,0.0,-5.02,16.16,7.45,0.77,0.57,0.64,-1.4,-2.49,26.82,7
4.19,9.92,0.0,-4.94,14.55,5.84,0.8,0.58,0.57,22.07,5.52,15.17,7
4.23,10.31,0.27,-5.17,13.72,5.13,0.79,0.6,0.48,42.09,11.13,2.76,7
4.51,10.82,0.31,-4.74,14.2,4.04,0.82,0.59,0.39,47.42,10.43,-10.86,7
5.06,11.06,0.43,-4.15,13.21,2.27,0.8,0.6,0.38,47.75,11.66,-27.62,7
4.94,11.76,0.54,-4.74,12.9,1.37,0.86,0.58,0.41,48.33,15.55,-40.45,7
5.09,12.67,0.15,-4.58,12.86,1.29,0.9,0.58,0.38,58.62,26.1,-52.15,7
5.33,12.51,0.07,-3.8,11.92,1.52,0.9,0.54,0.34,72.69,32.29,-60.85,7
6.27,12.67,0.74,-3.21,10.9,2.0,0.9,0.41,0.29,86.81,31.91,-70.64,7
7.53,12.98,0.94,-2.39,10.19,2.23,0.9,0.37,0.18,96.75,34.83,-77.05,7
8.04,12.82,0.94,-1.8,10.04,2.78,0.9,0.32,0.14,102.08,35.21,-80.69,7
9.96,12.39,0.11,-1.17,9.45,1.88,0.94,0.23,0.09,104.24,25.95,-82.6,7
11.84,12.08,-1.05,-1.45,8.51,1.72,0.95,0.12,0.07,102.83,19.32,-84.7,7
12.39,11.25,-1.29,-1.88,8.11,1.84,1.02,0.03,0.07,108.75,14.9,-81.06,7
15.14,10.08,-1.45,-2.15,7.88,1.76,1.04,0.0,0.04,118.29,16.98,-79.96,7
16.82,9.72,-1.6,-2.54,7.68,2.35,1.0,0.08,0.0,127.88,14.33,-79.67,7
15.72,8.62,-1.17,-2.9,7.29,2.43,0.98,0.14,0.04,126.93,9.14,-77.09,7
16.47,7.02,0.43,-3.25,7.33,2.7,0.99,0.14,0.02,121.53,12.34,-67.47,7
14.55,6.51,0.74,-3.49,7.6,3.29,1.01,0.24,0.02,121.44,17.41,-60.95,7
10.35,4.58,0.07,-3.41,8.08,3.49,1.03,0.23,0.01,122.54,20.02,-57.52,7
8.59,2.43,0.03,-3.53,8.39,3.8,1.01,0.29,0.0,111.33,21.48,-53.91,7
5.21,0.82,0.19,-3.29,8.51,4.43,0.99,0.34,0.05,96.48,21.16,-48.65,7
2.27,0.11,0.07,-3.37,8.86,4.62,1.03,0.32,0.06,91.88,24.76,-45.1,7
1.05,0.31,0.23,-3.09,8.74,4.7,1.07,0.33,0.09,98.49,30.05,-40.3,7
-2.39,0.5,0.19,-3.29,9.06,4.78,0.97,0.44,0.09,98.24,31.24,-29.15,7
-4.43,-1.64,0.62,-3.17,9.37,4.43,0.86,0.52,0.03,94.94,21.55,-19.33,7
-4.74,-2.07,2.0,-3.17,8.98,4.11,0.88,0.45,0.05,84.6,8.2,-16.1,7
-7.1,-3.76,1.76,-3.45,8.86,4.23,1.02,0.39,0.08,66.52,3.27,-11.1,7
-5.64,-4.27,2.23,-3.6,8.86,4.35,1.08,0.33,0.05,57.1,10.69,-4.07,7
-5.37,-5.09,1.41,-3.96,8.62,4.31,0.96,0.42,0.01,43.26,2.14,2.82,7
-6.23,-6.66,0.78,-3.84,8.86,4.43,0.94,0.36,0.08,47.26,-1.56,2.81,7
-4.98,-7.06,1.01,-3.13,8.59,4.23,0.93,0.33,0.13,53.24,-2.62,3.37,7
-5.02,-7.84,0.0,-2.86,8.62,4.31,0.95,0.38,0.12,63.62,0.99,4.5,7
-5.37,-8.31,0.11,-2.54,8.62,4.51,0.96,0.35,0.15,78.31,0.97,3.81,7
-4.35,-8.39,0.54,-2.07,8.82,4.31,0.94,0.36,0.14,90.67,0.72,3.36,7
-4.0,-8.19,0.9,-1.41,9.02,4.07,0.9,0.38,0.15,102.56,-1.88,6.18,7
-3.92,-7.41,-2.35,-1.05,8.74,3.96,0.9,0.36,0.17,112.5,-5.99,8.47,7
-2.78,-6.15,-2.15,0.98,8.51,3.92,0.89,0.37,0.26,121.26,-6.15,9.81,7
-1.88,-5.68,-2.58,0.9,7.96,3.17,0.86,0.37,0.23,132.49,-10.75,15.43,7
-2.35,-6.08,-4.51,0.66,8.0,2.19,0.93,0.38,0.24,152.61,-23.9,25.13,7
-1.37,-5.76,-4.98,0.54,7.84,1.49,0.96,0.37,0.23,169.0,-36.86,36.69,7
0.0,-5.25,-6.62,-2.15,8.78,0.43,0.97,0.38,0.29,173.73,-38.4,44.48,7
1.21,-5.02,-7.88,-4.19,9.29,0.11,0.95,0.44,0.33,154.75,-42.54,49.14,7
4.39,-2.62,-7.57,-5.21,9.96,0.07,0.86,0.23,0.32,152.13,-43.53,58.03,7
4.74,0.5,-7.92,-5.72,10.55,0.23,1.07,0.07,0.45,146.46,-41.09,60.13,7
9.29,2.31,-6.23,-5.25,11.02,0.94,0.98,0.07,0.34,149.47,-32.38,55.42,7
