d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
4.9,10.9,-1.37,-1.33,11.37,5.09,1.01,0.19,0.1,-7.73,-21.08,18.88,4
4.47,10.0,0.66,0.54,10.27,5.25,1.0,0.13,0.15,11.1,-2.67,14.86,4
4.58,9.57,0.7,0.11,10.12,5.68,0.92,0.22,0.14,22.55,10.92,12.6,4
3.8,9.1,0.78,0.27,10.12,5.29,0.88,0.21,0.14,20.42,12.2,10.74,4
3.6,8.31,-1.45,-1.13,9.64,4.94,0.88,0.16,0.16,20.39,17.85,8.63,4
3.76,8.15,-1.01,0.94,8.98,4.94,0.86,0.2,0.17,21.27,25.9,8.73,4
3.45,8.51,0.5,0.74,8.78,3.68,0.85,0.21,0.18,20.2,25.09,5.85,4
3.05,8.74,-1.01,-1.37,8.62,3.17,0.92,0.2,0.14,20.0,24.43,7.65,4
3.09,9.1,0.7,-1.84,8.9,3.09,1.03,0.23,0.12,15.33,19.49,11.28,4
2.98,10.43,0.62,-2.19,8.74,3.09,1.07,0.29,0.1,12.0,10.51,9.32,4
3.05,11.92,-1.05,-1.17,10.47,3.17,1.11,0.19,0.09,17.33,9.13,10.42,4
3.6,11.1,-1.21,-1.92,10.15,3.8,1.06,0.32,0.15,25.36,13.21,9.67,4
3.84,11.49,0.27,-1.76,10.23,4.07,0.93,0.31,0.2,20.84,7.02,0.89,4
3.21,10.82,0.35,-3.84,10.04,5.8,0.92,0.14,0.25,7.28,3.15,1.07,4
2.51,9.72,0.74,-1.68,8.7,4.98,0.92,0.17,0.16,13.42,4.11,5.05,4
2.27,9.8,0.78,-1.17,9.17,4.78,0.97,0.23,0.13,17.32,2.09,7.18,4
2.0,9.61,0.9,-2.31,9.72,4.78,0.95,0.2,0.21,22.07,1.16,5.96,4
2.11,9.37,-1.41,-2.66,9.68,3.96,0.92,0.17,0.26,25.29,4.31,2.85,4
3.05,8.82,-1.21,-2.39,9.29,3.53,0.9,0.19,0.27,21.57,6.71,-2.62,4
2.74,8.59,-1.76,-2.39,8.94,3.96,0.89,0.19,0.29,13.87,4.85,-7.18,4
2.43,8.55,-1.84,-2.07,8.59,3.88,0.88,0.14,0.31,8.17,3.05,-5.84,4
2.54,8.74,-1.84,-2.27,8.19,4.11,0.89,0.14,0.3,7.0,2.13,-3.33,4
2.7,9.06,-2.11,-2.47,8.15,4.15,0.89,0.14,0.28,7.65,1.27,0.41,4
2.74,9.57,-1.88,-2.51,8.19,4.86,0.91,0.15,0.27,5.27,0.46,-1.43,4
2.9,10.08,-2.15,-2.31,8.59,4.47,0.97,0.14,0.28,5.94,2.15,-2.32,4
3.37,11.37,-1.45,-2.07,9.92,4.15,1.15,0.18,0.25,12.27,8.07,-1.54,4
3.33,11.29,0.86,-2.11,11.45,3.96,1.27,0.29,0.15,11.32,12.67,3.18,4
2.98,12.7,0.78,-1.45,12.27,3.76,1.28,0.42,0.01,-6.89,-4.54,9.4,4
