d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
8.19,3.21,-4.07,-1.56,9.92,1.8,1.0,0.04,0.1,-26.14,15.27,-70.33,11
8.47,3.09,-4.35,-1.41,9.76,1.49,1.0,0.07,0.09,-26.27,16.21,-67.91,11
7.92,2.58,-4.0,-1.41,9.92,1.52,0.98,0.12,0.06,-28.18,15.77,-64.21,11
8.15,3.05,-3.41,-1.84,10.39,1.25,1.09,0.2,0.09,-27.91,14.35,-64.56,11
9.53,2.62,-3.68,-1.96,10.9,1.25,1.1,0.21,0.05,-21.89,17.5,-58.5,11
9.57,2.54,-3.8,-1.68,10.43,1.29,1.02,0.24,0.03,-16.89,15.17,-48.61,11
9.41,2.51,-3.37,-1.45,10.23,1.33,0.99,0.28,0.03,-16.96,8.92,-43.06,11
10.55,2.7,-2.82,-1.25,10.27,1.49,0.99,0.31,0.04,-10.74,11.6,-31.59,11
8.9,2.62,-2.9,0.5,9.88,1.64,1.0,0.3,0.03,-4.6,11.4,-21.37,11
8.43,2.58,-3.17,0.0,9.8,2.19,1.02,0.34,0.03,-3.77,8.14,-14.38,11
9.06,2.86,-2.43,0.23,10.31,2.03,0.99,0.35,0.0,0.6,8.11,-9.07,11
9.76,2.94,-2.35,0.9,10.35,2.54,0.97,0.35,0.0,5.3,9.37,-5.89,11
9.88,3.21,-1.92,-1.09,9.96,2.74,0.97,0.33,0.01,5.32,9.18,-4.27,11
9.57,2.98,-2.27,-2.07,9.8,2.58,0.97,0.33,0.0,2.91,6.56,-4.42,11
9.37,2.98,-2.43,-2.43,9.61,2.43,0.98,0.34,0.02,4.48,6.95,-2.47,11
9.25,3.02,-2.15,-2.62,9.53,2.47,0.98,0.35,0.02,5.5,4.85,0.64,11
9.72,2.82,-2.43,-2.7,9.57,2.62,0.99,0.34,0.02,4.75,3.82,0.92,11
9.92,3.05,-2.31,-2.78,9.61,2.47,0.96,0.34,0.03,4.85,2.82,1.35,11
9.53,3.05,-2.11,-2.66,9.41,2.43,0.97,0.33,0.02,4.91,1.27,2.46,11
9.33,3.13,-2.31,-2.51,9.61,2.43,0.97,0.33,0.02,4.49,0.05,3.68,11
9.33,3.25,-2.23,-2.54,9.61,2.47,0.98,0.33,0.02,5.06,-1.07,5.02,11
9.29,3.09,-2.11,-2.43,9.72,3.09,0.98,0.33,0.02,4.1,-2.33,6.86,11
9.21,3.13,-2.7,-2.15,9.76,2.47,1.0,0.33,0.02,3.1,-4.36,10.22,11
9.17,3.05,-2.66,-2.0,9.72,2.47,1.0,0.32,0.01,3.3,-5.86,14.22,11
9.21,2.98,-2.62,-1.88,9.8,2.31,1.0,0.32,0.01,4.06,-7.67,18.87,11
9.17,3.13,-2.98,-1.84,9.84,2.07,1.01,0.3,0.01,4.14,-10.03,24.07,11
9.06,3.09,-3.09,-1.64,9.76,2.0,1.02,0.29,0.01,4.73,-12.88,30.52,11
9.21,3.56,-3.8,-1.72,10.04,2.0,1.04,0.26,0.0,6.29,-15.1,37.5,11
9.17,3.25,-3.6,-1.56,10.04,1.84,1.05,0.25,0.01,6.02,-18.36,46.43,11
8.98,3.29,-3.76,-1.49,10.0,1.84,1.03,0.21,0.02,3.65,-23.25,55.95,11
8.9,3.41,-4.19,-1.33,10.08,2.15,1.05,0.17,0.05,1.88,-28.78,65.05,11
8.7,3.29,-4.27,0.9,10.19,2.11,1.05,0.13,0.06,3.77,-31.84,76.23,11
8.98,3.64,-4.51,0.98,10.19,1.68,1.05,0.12,0.07,7.16,-37.14,87.7,11
8.27,3.21,-5.21,-1.21,10.08,1.56,0.99,0.12,0.07,1.46,-38.33,90.83,11
6.59,2.23,-4.94,-1.45,10.19,1.64,0.97,0.0,0.08,-1.19,-41.52,100.58,11
8.66,3.02,-3.41,-2.11,9.76,1.09,1.03,0.06,0.09,-1.23,-38.98,103.66,11
9.29,2.62,-4.15,-1.45,9.57,1.29,0.85,0.1,0.14,1.77,-34.78,83.18,11
10.04,3.49,-5.64,0.62,9.1,2.03,0.91,0.34,0.21,-7.44,-38.35,74.49,11
9.21,3.64,-6.55,0.98,9.41,2.23,0.99,0.28,0.26,-1.53,-27.61,57.98,11
8.74,3.49,-6.39,-1.41,9.92,1.01,0.91,0.35,0.25,1.71,-28.7,50.47,11
9.72,3.33,-6.19,-1.72,10.04,1.09,0.96,0.37,0.28,0.53,-19.07,34.48,11
9.53,3.05,-6.62,-2.0,10.66,1.6,0.87,0.35,0.3,0.7,-13.1,20.92,11
9.17,2.9,-6.31,-1.72,10.47,1.05,0.92,0.41,0.32,-5.11,-7.57,7.87,11
8.04,3.13,-7.02,-1.76,10.04,1.45,0.93,0.37,0.34,-2.21,-2.51,0.47,11
7.68,3.05,-6.9,0.74,10.0,1.05,0.94,0.4,0.34,1.34,2.49,-5.07,11
7.8,3.21,-6.9,0.39,10.04,0.86,0.95,0.36,0.31,0.84,7.11,-10.78,11
8.19,3.17,-6.98,0.07,10.15,0.82,0.94,0.34,0.29,1.97,9.85,-14.96,11
8.27,3.21,-6.82,0.74,10.31,0.78,0.92,0.36,0.29,0.62,10.57,-18.78,11
7.8,3.21,-5.76,0.35,10.04,0.62,0.95,0.3,0.23,2.04,12.27,-24.86,11
7.8,3.41,-6.19,0.62,10.08,0.35,0.94,0.32,0.23,-8.78,9.24,-34.04,11
9.53,4.0,-6.08,0.11,9.92,1.45,0.97,0.31,0.26,-11.96,10.82,-42.73,11
9.13,4.35,-6.23,-1.33,9.92,1.41,0.96,0.28,0.23,-12.05,15.34,-51.01,11
8.94,4.0,-6.27,-2.19,9.84,1.09,0.96,0.22,0.24,-20.18,16.78,-61.14,11
10.04,3.96,-5.96,-2.43,10.19,1.84,0.97,0.17,0.21,-23.28,20.89,-70.09,11
9.17,3.6,-4.78,-1.8,10.08,1.45,0.96,0.09,0.18,-24.41,26.85,-76.12,11
8.55,3.09,-4.27,-1.8,9.88,1.37,0.96,0.02,0.16,-30.17,28.79,-80.86,11
8.55,3.05,-4.07,-1.6,10.08,1.09,0.96,0.02,0.16,-30.87,28.99,-84.33,11
7.96,2.98,-4.62,0.98,10.0,1.09,1.0,0.05,0.18,-29.76,31.12,-85.08,11
7.53,2.7,-4.19,-1.21,9.8,0.78,1.03,0.13,0.16,-25.56,34.04,-79.19,11
8.7,3.33,-3.8,-1.41,10.27,0.78,1.02,0.2,0.13,-18.81,33.63,-70.66,11
9.25,3.41,-3.6,-1.56,10.08,0.86,1.03,0.24,0.14,-12.4,33.79,-64.32,11
8.19,3.09,-3.64,-1.29,9.64,1.05,1.04,0.25,0.12,-10.64,29.6,-56.57,11
8.27,3.17,-3.05,-1.13,9.72,1.21,1.05,0.29,0.09,-4.81,24.83,-49.34,11
8.78,3.05,-3.33,-1.49,10.15,1.17,1.03,0.32,0.08,3.32,23.14,-41.58,11
9.1,3.13,-2.9,-1.29,9.92,0.9,1.04,0.31,0.07,8.83,19.84,-30.53,11
9.13,3.21,-2.7,-1.09,10.08,1.6,1.0,0.34,0.02,9.77,16.45,-25.23,11
9.45,3.41,-2.39,-1.64,10.08,1.72,0.99,0.34,0.0,7.08,12.53,-20.56,11
9.72,3.6,-2.74,-1.56,9.84,2.07,0.96,0.37,0.01,9.3,10.78,-14.55,11
9.49,3.56,-2.66,-1.49,9.92,2.54,0.96,0.36,0.0,11.0,8.22,-9.78,11
9.33,3.76,-2.23,-1.76,9.92,2.78,0.99,0.38,0.0,9.08,5.37,-6.02,11
9.49,3.6,-2.35,-2.39,9.84,2.62,0.96,0.37,0.0,9.04,4.37,-3.91,11
9.41,3.72,-2.39,-2.47,9.68,2.51,0.97,0.38,0.0,10.51,4.04,0.42,11
9.45,3.56,-2.54,-2.66,9.57,2.31,0.97,0.39,0.02,8.23,3.27,0.6,11
9.76,3.53,-1.84,-2.9,9.57,2.47,0.95,0.38,0.01,5.23,3.79,0.45,11
9.61,3.53,-2.23,-2.98,9.68,2.51,0.97,0.36,0.01,3.52,2.61,3.43,11
9.06,3.45,-2.35,-2.98,9.53,2.39,0.95,0.38,0.01,1.63,0.76,5.82,11
9.37,3.37,-1.92,-2.9,9.61,2.15,0.98,0.39,0.0,0.78,0.68,6.84,11
9.45,3.56,-2.11,-2.7,9.76,2.74,0.96,0.36,0.0,1.28,0.6,8.82,11
9.29,3.41,-2.23,-2.51,9.57,2.31,0.96,0.37,0.01,1.67,-1.33,10.51,11
9.17,3.53,-2.19,-2.43,9.49,2.43,0.96,0.36,0.01,1.88,-1.36,12.14,11
9.37,3.49,-2.15,-2.27,9.68,2.47,0.97,0.35,0.0,2.97,-2.56,13.88,11
9.21,3.72,-2.54,-2.27,9.72,2.35,0.99,0.34,0.0,3.75,-2.97,16.18,11
9.13,3.72,-2.86,-2.19,9.84,2.23,1.0,0.33,0.02,4.65,-5.15,20.87,11
8.78,3.64,-2.78,-2.35,9.88,2.03,1.02,0.31,0.0,4.88,-7.78,25.37,11
8.9,3.88,-2.9,-2.15,9.88,1.8,1.02,0.3,0.01,4.16,-11.88,31.21,11
9.37,3.72,-3.33,-1.84,9.72,1.96,1.02,0.25,0.03,4.44,-16.26,38.17,11
8.74,3.76,-3.68,-1.6,9.61,1.52,1.04,0.21,0.04,2.24,-22.0,46.5,11
9.02,3.84,-3.76,-1.64,9.88,1.37,1.03,0.21,0.05,3.46,-24.26,53.94,11
8.47,3.76,-3.88,-1.37,9.72,1.88,1.03,0.18,0.08,0.82,-30.88,62.08,11
7.92,3.29,-4.11,-1.01,10.04,1.33,1.05,0.14,0.05,1.4,-31.06,68.76,11
8.74,3.64,-4.15,0.94,10.12,1.29,1.03,0.07,0.08,0.67,-33.19,76.14,11
8.74,3.56,-4.39,-1.05,10.04,1.01,1.08,0.05,0.1,-7.86,-34.94,79.29,11
8.31,3.72,-4.62,-1.33,10.23,1.37,0.94,0.07,0.09,-4.69,-35.64,78.98,11
8.94,3.92,-4.94,-1.09,10.35,1.92,1.0,0.1,0.21,-10.76,-43.39,86.76,11
8.15,3.96,-4.82,-1.21,9.88,1.76,0.97,0.05,0.21,-6.53,-36.67,75.18,11
8.94,3.96,-4.35,-1.41,9.64,1.6,0.88,0.17,0.21,-8.08,-38.24,72.26,11
9.53,3.68,-4.58,-1.72,9.49,1.41,0.99,0.17,0.3,-12.82,-35.47,59.82,11
10.15,3.72,-4.82,-1.88,9.8,0.78,0.93,0.25,0.32,-1.56,-28.46,46.36,11
10.55,3.96,-5.49,-2.43,10.7,1.52,0.98,0.31,0.36,-2.63,-15.5,27.84,11
10.31,3.96,-5.88,-2.51,10.31,1.01,0.97,0.27,0.36,-1.03,-2.91,13.08,11
9.49,4.04,-5.68,-2.23,10.51,0.58,0.94,0.3,0.35,0.46,1.06,2.33,11
8.43,3.76,-5.37,-2.27,10.08,1.05,0.94,0.28,0.34,0.02,7.33,-6.83,11
8.15,3.13,-5.29,0.82,9.64,0.66,0.93,0.28,0.35,1.36,11.7,-14.2,11
7.68,3.45,-5.72,0.39,10.0,0.43,0.98,0.26,0.33,3.02,13.89,-18.72,11
8.62,3.49,-5.84,0.07,10.08,0.58,0.97,0.25,0.3,4.68,14.69,-21.45,11
8.74,3.49,-5.8,0.47,10.08,0.82,0.95,0.23,0.29,4.31,15.35,-26.2,11
8.94,3.84,-5.37,0.47,10.23,0.62,0.97,0.22,0.25,2.4,17.13,-33.85,11
9.29,3.84,-4.98,0.39,10.27,1.05,0.98,0.22,0.24,-2.4,17.37,-40.2,11
