d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
7.25,-8.39,-16.12,0.03,13.02,-3.96,1.27,0.51,0.15,147.68,82.74,-46.65,10
10.98,-7.29,-20.08,-2.07,11.25,-2.94,1.07,0.48,0.3,84.23,42.16,-14.14,10
17.45,-6.82,-18.75,-4.0,9.37,-1.64,1.1,0.27,0.1,64.47,18.42,5.1,10
20.04,-4.51,-12.47,-4.27,7.92,0.82,0.87,0.21,0.07,69.52,25.17,4.14,10
20.04,-3.49,0.03,-5.53,7.45,0.07,0.68,0.22,0.1,91.21,36.08,3.69,10
15.02,-3.8,-4.94,-6.04,7.37,0.43,0.62,0.29,0.16,109.13,44.61,1.15,10
18.47,0.7,12.51,-5.57,8.23,0.7,0.84,0.34,0.21,118.59,46.99,6.4,10
8.86,1.21,16.63,-4.58,10.31,1.25,1.17,0.52,0.23,132.89,57.15,5.78,10
-1.25,1.8,12.43,-1.88,12.35,2.7,1.17,0.6,0.23,141.03,53.99,5.96,10
-10.7,1.45,8.31,1.25,14.08,2.98,1.15,0.57,0.19,151.21,31.81,4.76,10
